Juni,1.0116279069767442
August,1.0592485549132946
Jaenner,1.2376237623762376
September,1.073778664007976
Juli,1.047926267281106
April,1.0830945558739256
Dezember,1.0619469026548674
Februar,1.2118863049095605
Mai,1.0208955223880598
Maerz,1.1847507331378297
Oktober,1.0621693121693123
November,1.0521739130434782
